chrf,comet_seg,difficulty_bin,difficulty_score,id,langpair,src_lang,tgt_lang
70.39969813173929,0.892489492893219,(0.861 - 0.929],0.8912068449420368,test-en-news_beverly_press.3585:1:en-de,en-de,en,de
75.84746900845273,0.8508065938949585,(0.929 - 1.0],0.9345735561673341,test-en-news_beverly_press.3585:2:en-de,en-de,en,de
61.312065672057756,0.8350431323051453,(0.861 - 0.929],0.8938086797477989,test-en-news_beverly_press.3585:3:en-de,en-de,en,de
66.44237568908288,0.8374506831169128,(0.0 - 0.861],0.775078988074143,test-en-news_beverly_press.3585:4:en-de,en-de,en,de
70.29382013502055,0.8892584443092346,(0.929 - 1.0],0.9502909162196931,test-en-news_beverly_press.3585:5:en-de,en-de,en,de
33.83105623844567,0.8373624086380005,(0.929 - 1.0],0.9590196758076348,test-en-news_brisbanetimes.com.au.228963:6:en-de,en-de,en,de
45.84718810706822,0.8127613663673401,(0.0 - 0.861],0.8095313234377716,test-en-news_brisbanetimes.com.au.228963:7:en-de,en-de,en,de
54.30988831875878,0.7539316415786743,(0.861 - 0.929],0.8807070770331982,test-en-news_brisbanetimes.com.au.228963:8:en-de,en-de,en,de
54.1041167935699,0.7822383046150208,(0.861 - 0.929],0.9116599467338824,test-en-news_brisbanetimes.com.au.228963:9:en-de,en-de,en,de
46.3488937325953,0.8840449452400208,(0.929 - 1.0],0.9643147843846392,test-en-news_brisbanetimes.com.au.228963:10:en-de,en-de,en,de
41.573780552046784,0.879132091999054,(0.929 - 1.0],0.9865887372318736,test-en-news_csmonitor.com.7750:11:en-de,en-de,en,de
71.4860564223931,0.9179059267044067,(0.929 - 1.0],0.9824305130310004,test-en-news_csmonitor.com.7750:12:en-de,en-de,en,de
67.4726602498804,0.8880982995033264,(0.929 - 1.0],0.958572727907827,test-en-news_csmonitor.com.7750:13:en-de,en-de,en,de
63.22080748490426,0.8492769002914429,(0.861 - 0.929],0.9150627905143862,test-en-news_csmonitor.com.7750:14:en-de,en-de,en,de
59.918578082423615,0.8399748206138611,(0.861 - 0.929],0.8850466858414543,test-en-news_csmonitor.com.7750:15:en-de,en-de,en,de
52.651239794459336,0.7617327570915222,(0.861 - 0.929],0.9280835089486523,test-en-news_csmonitor.com.7750:16:en-de,en-de,en,de
65.5897518835278,0.8509122729301453,(0.861 - 0.929],0.927370056997538,test-en-news_csmonitor.com.7750:17:en-de,en-de,en,de
57.54240251080333,0.8403002023696899,(0.861 - 0.929],0.9251015341126445,test-en-news_csmonitor.com.7750:18:en-de,en-de,en,de
79.66544363358584,0.9577376246452332,(0.929 - 1.0],0.9851361495630081,test-en-news_csmonitor.com.7750:19:en-de,en-de,en,de
51.20248015496832,0.7235324382781982,(0.929 - 1.0],0.9781716800884864,test-en-news_economist.14223:20:en-de,en-de,en,de
62.30676147139571,0.7816864848136902,(0.0 - 0.861],0.8211564732842244,test-en-news_economist.14223:21:en-de,en-de,en,de
66.01469846031365,0.8483427166938782,(0.861 - 0.929],0.8862972551579537,test-en-news_economist.14223:22:en-de,en-de,en,de
56.978364300785515,0.8444272875785828,(0.0 - 0.861],0.8043291471498252,test-en-news_economist.14223:23:en-de,en-de,en,de
60.41091998194516,0.75616854429245,(0.861 - 0.929],0.87283516343227,test-en-news_economist.14223:24:en-de,en-de,en,de
63.9494491818691,0.8076836466789246,(0.0 - 0.861],0.7761779343374642,test-en-news_economist.14223:25:en-de,en-de,en,de
29.552728615727414,0.7785317897796631,(0.861 - 0.929],0.8988672346789267,test-en-news_euronews-en.43091:26:en-de,en-de,en,de
54.710271120367906,0.8348920345306396,(0.861 - 0.929],0.9182605453614907,test-en-news_euronews-en.43091:27:en-de,en-de,en,de
48.88524973949105,0.8021113276481628,(0.861 - 0.929],0.9074680790369516,test-en-news_euronews-en.43091:28:en-de,en-de,en,de
64.43709456853772,0.8146989941596985,(0.929 - 1.0],0.9348516151158311,test-en-news_euronews-en.43091:29:en-de,en-de,en,de
53.99278794141973,0.8248265981674194,(0.929 - 1.0],0.9546111887608285,test-en-news_euronews-en.43091:30:en-de,en-de,en,de
61.154283598050974,0.823813259601593,(0.861 - 0.929],0.9111923650890912,test-en-news_euronews-en.43091:31:en-de,en-de,en,de
54.89282045019455,0.8617794513702393,(0.929 - 1.0],0.9511409845460664,test-en-news_euronews-en.43091:32:en-de,en-de,en,de
65.5927560840926,0.8328880071640015,(0.861 - 0.929],0.9256244561609299,test-en-news_euronews-en.43091:33:en-de,en-de,en,de
61.62327361014379,0.8740596771240234,(0.929 - 1.0],0.9436261186672273,test-en-news_euronews-en.43091:34:en-de,en-de,en,de
70.36770455588231,0.8624371290206909,(0.861 - 0.929],0.9256602399708739,test-en-news_euronews-en.43091:35:en-de,en-de,en,de
70.2312813119893,0.8775064945220947,(0.861 - 0.929],0.9157592598442058,test-en-news_euronews-en.43091:36:en-de,en-de,en,de
53.87817148430823,0.8624551296234131,(0.861 - 0.929],0.8820929372691346,test-en-news_euronews-en.43091:37:en-de,en-de,en,de
55.809815065204226,0.8021093010902405,(0.861 - 0.929],0.8920299250294209,test-en-news_euronews-en.43091:38:en-de,en-de,en,de
60.674527795318234,0.8885830044746399,(0.861 - 0.929],0.9074320574143536,test-en-news_newsrepublic.com.6817:39:en-de,en-de,en,de
72.64577912819024,0.8708251714706421,(0.861 - 0.929],0.9042961618352601,test-en-news_newsrepublic.com.6817:40:en-de,en-de,en,de
57.54660545341951,0.8707358241081238,(0.0 - 0.861],0.7354874897814001,test-en-news_newsrepublic.com.6817:41:en-de,en-de,en,de
65.66391090302825,0.8657054305076599,(0.0 - 0.861],0.8605589699701651,test-en-news_newsrepublic.com.6817:42:en-de,en-de,en,de
23.37456711421835,0.6753274202346802,(0.861 - 0.929],0.8930584927361244,test-en-news_newsweek.63908:43:en-de,en-de,en,de
47.64847392442169,0.76462721824646,(0.861 - 0.929],0.8695531739442048,test-en-news_newsweek.63908:44:en-de,en-de,en,de
50.46615338203061,0.7893403172492981,(0.861 - 0.929],0.8780234661496489,test-en-news_newsweek.63908:45:en-de,en-de,en,de
44.01807789878266,0.7941679954528809,(0.0 - 0.861],0.8307536984554013,test-en-news_newsweek.63908:46:en-de,en-de,en,de
49.06183368630394,0.7199926972389221,(0.0 - 0.861],0.809377682474279,test-en-news_newsweek.63908:47:en-de,en-de,en,de
65.38579686894876,0.8244124054908752,(0.861 - 0.929],0.9245596010410151,test-en-news_newsweek.63908:48:en-de,en-de,en,de
47.092717603092886,0.7794190645217896,(0.861 - 0.929],0.880690713424253,test-en-news_newsweek.63908:49:en-de,en-de,en,de
63.902737841269406,0.8118854761123657,(0.861 - 0.929],0.9183589858112857,test-en-news_newsweek.63908:50:en-de,en-de,en,de
49.99359234231623,0.8174859285354614,(0.861 - 0.929],0.8606232965444618,test-en-news_newsweek.63908:51:en-de,en-de,en,de
56.79493307391511,0.8132254481315613,(0.0 - 0.861],0.8209031258682785,test-en-news_newsweek.63908:52:en-de,en-de,en,de
53.10058827713261,0.8103188276290894,(0.861 - 0.929],0.9121779166833719,test-en-news_newsweek.63908:53:en-de,en-de,en,de
